登記編號,工廠名稱,工廠地址,縣市別代碼,地址_行政區域代碼,地址_村里,地址_街路門牌,符合之產業類別
11000001,領航開發股份有限公司,臺南市學甲區新達里大順路137號,67000,67000130,新達里,大順路137號,11紡織業
11000003,南友有限公司,臺南市永康區尚頂里中正二街107號,67000,67000310,尚頂里,中正二街107號,"12成衣及服飾品製造業,22塑膠製品製造業"
11000004,阿舍食品企業股份有限公司,臺南市永康區王行里環工路15號,67000,67000310,王行里,環工路15號,08食品製造業
11000007,宏泰工業股份有限公司,臺南市永康區三民里和平東路79號,67000,67000310,三民里,和平東路79號,"25金屬製品製造業,29機械設備製造業"
11000008,遊遍天下實業有限公司,臺南市佳里區海澄里萊芊寮1之81號,67000,67000120,海澄里,萊芊寮1之81號,12成衣及服飾品製造業
11000009,億達食品企業有限公司,臺南市永康區王行里環工路15之3號,67000,67000310,王行里,環工路15之3號,08食品製造業
11000010,齎興螺絲工業股份有限公司,臺南市佳里區六安里六安116之12號1樓,67000,67000120,六安里,六安116之12號1樓,25金屬製品製造業
11000011,長利實業社第ㄧ廠,臺南市永康區尚頂里中正二街188號,67000,67000310,尚頂里,中正二街188號,25金屬製品製造業
11000012,金美多實業有限公司安定廠,臺南市安定區中沙里沙崙55之2號,67000,67000210,中沙里,沙崙55之2號,25金屬製品製造業
11000015,統盈實業股份有限公司,臺南市麻豆區小埤里埤頭1之13號,67000,67000070,小埤里,埤頭1之13號,08食品製造業
11000016,立穩股份有限公司,臺南市永康區?行里正南五街210號,67000,67000310,?行里,正南五街210號,25金屬製品製造業
11000017,祿竹企業有限公司,臺南市新市區大社里大社997號,67000,67000200,大社里,大社997號,18化學材料及肥料製造業
11000020,永興醬油食品廠,臺南市後壁區嘉田里上茄苳104號之26,67000,67000050,嘉田里,上茄苳104號之26,08食品製造業
11000021,米里光電企業有限公司,臺南市仁德區保安里保安路1段87號,67000,67000270,保安里,保安路1段87號,28電力設備及配備製造業
11000022,興南鑄造廠股份有限公司山上三廠,臺南市山上區明和里北勢洲90之3號,67000,67000220,明和里,北勢洲90之3號,24基本金屬製造業
11000023,普笠國際股份有限公司,臺南市永康區王行里王行路68巷36號,67000,67000310,王行里,王行路68巷36號,29機械設備製造業
11000024,宏築興業有限公司,臺南市仁德區二行里二仁路1段355號,67000,67000270,二行里,二仁路1段355號,"32家具製造業,33其他製造業"
11000025,同宏實業社,臺南市仁德區一甲里忠義一街61號2樓,67000,67000270,一甲里,忠義一街61號2樓,"22塑膠製品製造業,25金屬製品製造業"
11000028,阿太食品行,臺南市下營區下營里中山路2段29巷1號1樓,67000,67000080,下營里,中山路2段29巷1號1樓,08食品製造業
11000029,嘉振企業有限公司ㄧ廠,臺南市佳里區忠仁里博愛街60號1樓,67000,67000120,忠仁里,博愛街60號1樓,08食品製造業
11000030,棋崇實業工廠有限公司,臺南市永康區尚頂里中正二街105巷5、7號,67000,67000310,尚頂里,中正二街105巷5、7號,25金屬製品製造業
11000031,中國化學製藥股份有限公司台南三廠,臺南市官田區二鎮里工業西路46號之8,67000,67000100,二鎮里,工業西路46號之8,20藥品及醫用化學製品製造業
11000034,力晶精密刀具有限公司,臺南市永康區?洲里國聖街167巷38號,67000,67000310,?洲里,國聖街167巷38號,25金屬製品製造業
11000035,兆邑實業有限公司,臺南市安定區安加里安定258之75號,67000,67000210,安加里,安定258之75號,24基本金屬製造業
11000036,安邦儀器有限公司,臺南市永康區東橋里中正路279巷2弄16號,67000,67000310,東橋里,中正路279巷2弄16號,27電腦、電子產品及光學製品製造業
11000037,南群耀企業有限公司永康廠,臺南市永康區甲頂里中正南路242巷4弄77號,67000,67000310,甲頂里,中正南路242巷4弄77號,29機械設備製造業
11000038,承育精密工業股份有限公司,臺南市歸仁區歸仁里中山路1段42號,67000,67000280,歸仁里,中山路1段42號,"30汽車及其零件製造業,31其他運輸工具及其零件製造業"
11000039,國正化工有限公司,臺南市後壁區烏樹里烏樹林127之11號,67000,67000050,烏樹里,烏樹林127之11號,19其他化學製品製造業
11000040,三佶有限公司西港廠,臺南市西港區西港里中山路469之4號A區,67000,67000140,西港里,中山路469之4號A區,25金屬製品製造業
11000041,允利榮資源有限公司,臺南市山上區明和里北勢洲30之10號,67000,67000220,明和里,北勢洲30之10號,23非金屬礦物製品製造業
11000043,親親烘焙屋,臺南市仁德區保安里保安路一段15號,67000,67000270,保安里,保安路一段15號,08食品製造業
21000003,全大晟機器工廠有限公司,臺南市安南區安順里安和路4段36巷198號,67000,67000350,安順里,安和路4段36巷198號,29機械設備製造業
21000004,永煜熱能企業有限公司,臺南市安南區布袋里工明路189號,67000,67000350,布袋里,工明路189號,29機械設備製造業
21000005,遠見綠能科技有限公司,臺南市安南區鹽田里工業七路1號,67000,67000350,鹽田里,工業七路1號,"22塑膠製品製造業,24基本金屬製造業"
21000006,加益興業社,臺南市安南區安順里開安三街23號,67000,67000350,安順里,開安三街23號,25金屬製品製造業
21000008,順和貿易有限公司怡安廠,臺南市安南區頂安里怡安路1段386號,67000,67000350,頂安里,怡安路1段386號,28電力設備及配備製造業
21000010,譁泰精機股份有限公司,臺南市安南區鹽田里科技一路35號,67000,67000350,鹽田里,科技一路35號,29機械設備製造業
21000011,鈮豪企業股份有限公司安和二廠,臺南市安南區新順里安和路2段318巷125弄18號,67000,67000350,新順里,安和路2段318巷125弄18號,33其他製造業
21000013,昱華印花有限公司,臺南市南區彰南里新義南路7之1號,67000,67000330,彰南里,新義南路7之1號,11紡織業
67000001,森嵩實業有限公司台南廠,臺南市安南區新順里安和路四段36巷70號,67000,67000350,新順里,安和路四段36巷70號,30汽車及其零件製造業
67000002,ㄧ甲國際股份有限公司,臺南市山上區明和里北勢洲30之8號,67000,67000220,明和里,北勢洲30之8號,25金屬製品製造業
67000004,頡欣機械有限公司,臺南市永康區王行里永科南路153號,67000,67000310,王行里,永科南路153號,29機械設備製造業
67000005,尚機股份有限公司,臺南市永康區東橋里中正路279巷2弄23之1號,67000,67000310,東橋里,中正路279巷2弄23之1號,22塑膠製品製造業
67000008,甄洋生物科技有限公司,臺南市永康區東橋里中正路279巷21弄47號,67000,67000310,東橋里,中正路279巷21弄47號,08食品製造業
67000010,亞東預拌混凝土股份有限公司台南廠,臺南市南區彰南里新平路27號,67000,67000330,彰南里,新平路27號,23非金屬礦物製品製造業
67000011,台灣康肯環保設備股份有限公司永康工廠,臺南市永康區王行里經建路2號之1,67000,67000310,王行里,經建路2號之1,29機械設備製造業
67000012,安震金屬工業有限公司灣裡廠,臺南市南區佛壇里興南街432號,67000,67000330,佛壇里,興南街432號,"25金屬製品製造業,25金屬製品製造業"
67000019,銓泰動力科技股份有限公司,臺南市仁德區上崙里中正路1段656巷50號,67000,67000270,上崙里,中正路1段656巷50號,24基本金屬製造業
67000021,瑞峰銑床加工廠,臺南市永康區尚頂里正南一街92巷19號,67000,67000310,尚頂里,正南一街92巷19號,"29機械設備製造業,29機械設備製造業"
67000022,永合室內裝修企業社工廠,臺南市永康區崑山里大灣路1102巷17弄108號,67000,67000310,崑山里,大灣路1102巷17弄108號,32家具製造業
67000023,美德耐股份有限公司仁德廠,臺南市仁德區一甲里太乙路47號,67000,67000270,一甲里,太乙路47號,"11紡織業,12成衣及服飾品製造業"
67000029,力臨飾品股份有限公司二廠,臺南市南區彰南里新和路42之1號,67000,67000330,彰南里,新和路42之1號,22塑膠製品製造業
67000031,哈帝股份有限公司台南廠,臺南市永康區王行里永科王田大道350號,67000,67000310,王行里,永科王田大道350號,29機械設備製造業
67000036,達鋐實業有限公司,臺南市永康區?洲里正南二街46巷18號,67000,67000310,?洲里,正南二街46巷18號,25金屬製品製造業
67000038,味元食品工廠有限公司,臺南市南區彰南里新孝路210號B棟2樓、3樓,67000,67000330,彰南里,新孝路210號B棟2樓、3樓,08食品製造業
67000040,鈦揚丞工業有限公司,臺南市安南區媽祖宮里工業五路36號A棟之1,67000,67000350,媽祖宮里,工業五路36號A棟之1,"30汽車及其零件製造業,31其他運輸工具及其零件製造業"
67000041,鑫南螺絲企業有限公司,臺南市仁德區太子里中正路3段523巷100弄19號,67000,67000270,太子里,中正路3段523巷100弄19號,25金屬製品製造業
67000043,詠固混凝土有限公司,臺南市歸仁區看東里成功路ㄧ段70號,67000,67000280,看東里,成功路ㄧ段70號,23非金屬礦物製品製造業
67000045,萊益工業股份有限公司三廠,臺南市仁德區一甲里忠義一街45之1號,67000,67000270,一甲里,忠義一街45之1號,24基本金屬製造業
67000046,漢唐集成股份有限公司善化廠,臺南市善化區胡厝里興農路523號,67000,67000190,胡厝里,興農路523號,25金屬製品製造業
67000048,廉捷科技股份有限公司,臺南市官田區二鎮里成功街68號,67000,67000100,二鎮里,成功街68號,18化學材料及肥料製造業
67000052,玥鉞有限公司,臺南市新市區大社里大社1003號A棟,67000,67000200,大社里,大社1003號A棟,11紡織業
67000053,學園科技有限公司,臺南市仁德區保安里開發三路6號,67000,67000270,保安里,開發三路6號,29機械設備製造業
67000054,瑞成興業股份有限公司,臺南市永康區?行里正南五街37號,67000,67000310,?行里,正南五街37號,33其他製造業
67000055,統順益科技股份有限公司,臺南市永康區尚頂里中華路912巷107號,67000,67000310,尚頂里,中華路912巷107號,33其他製造業
67000056,帷得科技股份有限公司,臺南市安南區安順里開安二街26號,67000,67000350,安順里,開安二街26號,"30汽車及其零件製造業,31其他運輸工具及其零件製造業"
67000057,松鄉開發股份有限公司,臺南市安南區安西里安通路4段119巷45弄17號,67000,67000350,安西里,安通路4段119巷45弄17號,25金屬製品製造業
67000058,峰猛工業股份有限公司,臺南市永康區?洲里洲尾街1、3號,67000,67000310,?洲里,洲尾街1、3號,"25金屬製品製造業,25金屬製品製造業"
67000060,中晶企業有限公司台南廠,臺南市學甲區頂山寮61-2號,67000,67000130,NA,頂山寮61-2號,24基本金屬製造業
67000061,玄寶興業廠,臺南市永康區?洲里正南六街69號,67000,67000310,?洲里,正南六街69號,31其他運輸工具及其零件製造業
67000062,光堉企業有限公司,臺南市南區彰南里新和路22號,67000,67000330,彰南里,新和路22號,33其他製造業
67000064,順富飼料廠,臺南市學甲區秀昌里一秀154號之1,67000,67000130,秀昌里,一秀154號之1,08食品製造業
67000065,欣享成科技有限公司壹廠,臺南市安南區安順里安和路4段36巷49號,67000,67000350,安順里,安和路4段36巷49號,29機械設備製造業
67000066,健瀚不銹鋼股份有限公司,臺南市官田區二鎮里工業路7號、工業南路26號,67000,67000100,二鎮里,工業路7號、工業南路26號,25金屬製品製造業
67000067,力大貿易股份有限公司新市廠,臺南市新市區永就里中山路202之2號,67000,67000200,永就里,中山路202之2號,29機械設備製造業
67000068,昭賢實業社,臺南市永康區尚頂里中正二街105巷42號,67000,67000310,尚頂里,中正二街105巷42號,25金屬製品製造業
67000069,綠果企業有限公司台南廠,臺南市安平區文平里建平七街94巷7號,67000,67000360,文平里,建平七街94巷7號,19其他化學製品製造業
67000070,肯美士科技股份有限公司,臺南市永康區東橋里中正路279巷2弄23號,67000,67000310,東橋里,中正路279巷2弄23號,"22塑膠製品製造業,25金屬製品製造業"
67000073,萬億商行,臺南市白河區庄內里客?內88之12號,67000,67000030,庄內里,客?內88之12號,18化學材料及肥料製造業
67000075,連豐電器實業社,臺南市南區金華里新孝路148巷51號,67000,67000330,金華里,新孝路148巷51號,28電力設備及配備製造業
67000077,峻丞企業有限公司,臺南市西港區營西里後營2號之1,67000,67000140,營西里,後營2號之1,19其他化學製品製造業
67000078,浩羚國際有限公司,臺南市新市區港墘里民族路1之35號及1之51號,67000,67000200,港墘里,民族路1之35號及1之51號,22塑膠製品製造業
67000079,安筑混凝土有限公司,臺南市新營區嘉芳里八德路3號B棟,67000,67000010,嘉芳里,八德路3號B棟,23非金屬礦物製品製造業
67000080,冠遠服裝廠,臺南市北區永祥里實踐街39巷36弄80號1樓,67000,67000340,永祥里,實踐街39巷36弄80號1樓,12成衣及服飾品製造業
67000081,康鼎食品國際有限公司,臺南市南區彰南里新孝路183之1號,67000,67000330,彰南里,新孝路183之1號,08食品製造業
67000083,順多企業社,臺南市下營區茅港里茅港尾271號,67000,67000080,茅港里,茅港尾271號,08食品製造業
67000084,榮剛材料科技股份有限公司柳營廠,臺南市柳營區大農里環園西路二段1、2、6號及?腿仔大道13號,67000,67000040,大農里,環園西路二段1、2、6號及?腿仔大道13號,"24基本金屬製造業,25金屬製品製造業"
67000086,崧原實業有限公司,臺南市永康區?洲里洲工街174號,67000,67000310,?洲里,洲工街174號,22塑膠製品製造業
67000087,康那香企業股份有限公司口寮二廠,臺南市將軍區將軍里三吉66之1號第二廠區,67000,67000160,將軍里,三吉66之1號第二廠區,"15紙漿、紙及紙製品製造業,19其他化學製品製造業"
67000088,龍承麵店,臺南市東區崇學里崇德四街28號,67000,67000320,崇學里,崇德四街28號,08食品製造業
67000089,上貿電機有限公司,臺南市永康區尚頂里中正南路242巷4弄9號,67000,67000310,尚頂里,中正南路242巷4弄9號,"28電力設備及配備製造業,25金屬製品製造業"
67000090,優貝克自動化股份有限公司台南廠,臺南市永康區東橋里中正路269巷30、32、36號,67000,67000310,東橋里,中正路269巷30、32、36號,28電力設備及配備製造業
67000092,升元紙器有限公司,臺南市新營區新東里東愛街120號,67000,67000010,新東里,東愛街120號,15紙漿、紙及紙製品製造業
67000093,名炫企業有限公司,臺南市永康區尚頂里中正南路210巷7之3號,67000,67000310,尚頂里,中正南路210巷7之3號,"30汽車及其零件製造業,22塑膠製品製造業"
67000094,大福和資源再生股份有限公司,臺南市麻豆區麻口里麻豆口10之25號,67000,67000070,麻口里,麻豆口10之25號,18化學材料及肥料製造業
67000096,台灣瑞環股份有限公司台南工廠,臺南市柳營區大農里環園西路二段19號,67000,67000040,大農里,環園西路二段19號,18化學材料及肥料製造業
67000097,定益企業有限公司,臺南市學甲區新達里大順路106號及106號之2,67000,67000130,新達里,大順路106號及106號之2,23非金屬礦物製品製造業
67000098,永成油漆工程行,臺南市仁德區土庫里太乙十二街3號,67000,67000270,土庫里,太乙十二街3號,25金屬製品製造業
67000099,金明興企業有限公司,臺南市西港區西港里中山路482號,67000,67000140,西港里,中山路482號,33其他製造業
67000102,瑋翰精密工業有限公司,臺南市永康區?行里?平街158巷31號,67000,67000310,?行里,?平街158巷31號,30汽車及其零件製造業
67000105,豐禾生技股份有限公司,臺南市學甲區中洲里中洲1之1號,67000,67000130,中洲里,中洲1之1號,08食品製造業
67000107,鎰基實業有限公司,臺南市永康區安康里中華西街104巷23號,67000,67000310,安康里,中華西街104巷23號,29機械設備製造業
67000109,聯發資源再生有限公司,臺南市新營區嘉芳里新中路15之1號,67000,67000010,嘉芳里,新中路15之1號,18化學材料及肥料製造業
67000110,冠東實業廠股份有限公司,臺南市新市區永就里中山路179號A區,67000,67000200,永就里,中山路179號A區,"22塑膠製品製造業,30汽車及其零件製造業"
67000111,芳怡事業有限公司,臺南市永康區復國里復國二路114巷1號1樓,67000,67000310,復國里,復國二路114巷1號1樓,19其他化學製品製造業
67000114,達穎應材股份有限公司,臺南市新營區嘉芳里嘉芳街168號,67000,67000010,嘉芳里,嘉芳街168號,18化學材料及肥料製造業
67000116,創一軸封股份有限公司,臺南市仁德區太子里大吉路41號,67000,67000270,太子里,大吉路41號,29機械設備製造業
67000117,易聖股份有限公司,臺南市安南區新順里開安一街3號,67000,67000350,新順里,開安一街3號,"22塑膠製品製造業,14木竹製品製造業"
67000118,美倫興業有限公司台南廠,臺南市善化區小新里小新營338之1號,67000,67000190,小新里,小新營338之1號,12成衣及服飾品製造業
67000120,勤恒有限公司,臺南市永康區建國里復興路1巷26號,67000,67000310,建國里,復興路1巷26號,"12成衣及服飾品製造業,13皮革、毛皮及其製品製造業"
67000121,易展企業有限公司工廠,臺南市永康區南灣里大灣東路99號1樓,67000,67000310,南灣里,大灣東路99號1樓,08食品製造業
67000122,永琦實業社,臺南市永康區尚頂里正南一街181巷28號,67000,67000310,尚頂里,正南一街181巷28號,"33其他製造業,22塑膠製品製造業"
67000127,鼎興橡膠股份有限公司,臺南市仁德區土庫里大發路43號,67000,67000270,土庫里,大發路43號,21橡膠製品製造業
67000129,立匯工業有限公司三廠,臺南市仁德區仁義里義林十二街37號,67000,67000270,仁義里,義林十二街37號,"22塑膠製品製造業,33其他製造業"
67000130,億聯油脂股份有限公司,臺南市仁德區保安里開發五路12號,67000,67000270,保安里,開發五路12號,08食品製造業
67000131,肯毅精密有限公司,臺南市安南區布袋里工明南一路57號,67000,67000350,布袋里,工明南一路57號,25金屬製品製造業
67000133,太潤生技股份有限公司,臺南市新化區護國里中山路101號,67000,67000180,護國里,中山路101號,08食品製造業
67000134,卡加達企業有限公司,臺南市永康區建國里復興路33巷52號1樓,67000,67000310,建國里,復興路33巷52號1樓,29機械設備製造業
67000136,登康美有限公司,臺南市歸仁區南興里中山路三段365號,67000,67000280,南興里,中山路三段365號,"12成衣及服飾品製造業,33其他製造業"
67000137,康可力食品有限公司,臺南市新化區護國里中山路100之4號(A棟),67000,67000180,護國里,中山路100之4號(A棟),08食品製造業
67000138,皇易企業有限公司,臺南市安定區新吉里新吉32之2號1樓,67000,67000210,新吉里,新吉32之2號1樓,33其他製造業
67000139,立興盛纖維有限公司工廠,臺南市學甲區新榮里華宗路126號,67000,67000130,新榮里,華宗路126號,11紡織業
67000141,勁耘科技股份有限公司新中廠,臺南市新營區嘉芳里新中路5號,67000,67000010,嘉芳里,新中路5號,23非金屬礦物製品製造業
67000142,三燕兄弟能源股份有限公司二廠,臺南市仁德區新田里義林路132號,67000,67000270,新田里,義林路132號,33其他製造業
67000144,玄益電子有限公司,臺南市永康區?洲里國聖街282號1樓,67000,67000310,?洲里,國聖街282號1樓,26電子零組件製造業
67000146,台境企業股份有限公司關廟廠,臺南市關廟區埤頭里關新路2段567號,67000,67000290,埤頭里,關新路2段567號,23非金屬礦物製品製造業
67000147,林家製麵廠,臺南市佳里區鎮山里鎮山街122巷11號1樓,67000,67000120,鎮山里,鎮山街122巷11號1樓,08食品製造業
67000148,盛偉興業有限公司,臺南市永康區尚頂里尚頂路52巷6號1樓,67000,67000310,尚頂里,尚頂路52巷6號1樓,25金屬製品製造業
67000149,首銳銲材工業股份有限公司,臺南市仁德區成功里文華路2段358巷68號,67000,67000270,成功里,文華路2段358巷68號,24基本金屬製造業
67000150,新麗企業股份有限公司官田廠,臺南市官田區南?里南1號,67000,67000100,南?里,南1號,11紡織業
67000152,鈺誠鋁業股份有限公司,臺南市仁德區二行里二仁路一段353號,67000,67000270,二行里,二仁路一段353號,24基本金屬製造業
67000157,美富工業有限公司關廟廠,臺南市關廟區下湖里關新路1段268號1樓,67000,67000290,下湖里,關新路1段268號1樓,"29機械設備製造業,30汽車及其零件製造業,31其他運輸工具及其零件製造業"
67000159,領航開發股份有限公司,臺南市學甲區新達里大順路137號B棟,67000,67000130,新達里,大順路137號B棟,11紡織業
67000160,大智慧開發有限公司,臺南市學甲區新達里大順路137號C棟,67000,67000130,新達里,大順路137號C棟,11紡織業
67000161,富臨科技工程股份有限公司新市廠,臺南市新市區大社里大社879號,67000,67000200,大社里,大社879號,29機械設備製造業
67000162,三贏交通器材有限公司,臺南市永康區?行里中正二街385號,67000,67000310,?行里,中正二街385號,25金屬製品製造業
67000163,順詠工業股份有限公司,臺南市安南區媽祖宮里科技三路90號,67000,67000350,媽祖宮里,科技三路90號,30汽車及其零件製造業
67000164,立起機械有限公司一廠,臺南市永康區東橋里中山南路365巷2號之43,67000,67000310,東橋里,中山南路365巷2號之43,"29機械設備製造業,31其他運輸工具及其零件製造業"
67000165,健雅電子有限公司柳營廠,臺南市柳營區人和里橋南273之16號,67000,67000040,人和里,橋南273之16號,30汽車及其零件製造業
67000166,錩興科技股份有限公司,臺南市永康區東橋里中正路217巷3弄45號,67000,67000310,東橋里,中正路217巷3弄45號,29機械設備製造業
67000167,南興汽車修理廠有限公司,臺南市佳里區民安里同安寮72之18號,67000,67000120,民安里,同安寮72之18號,30汽車及其零件製造業
67000168,得溪實業股份有限公司,臺南市安定區中沙里中崙176之7號,67000,67000210,中沙里,中崙176之7號,28電力設備及配備製造業
67000169,茂宏股份有限公司,臺南市關廟區下湖里關新路一段270號,67000,67000290,下湖里,關新路一段270號,"25金屬製品製造業,25金屬製品製造業"
67000173,峻晟實業股份有限公司,臺南市永康區龍潭里龍橋街93巷50號,67000,67000310,龍潭里,龍橋街93巷50號,32家具製造業
67000175,蘇沛實業有限公司永康廠,臺南市永康區尚頂里中正二街182巷35號,67000,67000310,尚頂里,中正二街182巷35號,22塑膠製品製造業
67000176,龍達實業社,臺南市安南區新順里永安路59號,67000,67000350,新順里,永安路59號,22塑膠製品製造業
67000177,金勝大雷射股份有限公司善化廠,臺南市善化區光文里建業路187號B棟,67000,67000190,光文里,建業路187號B棟,"29機械設備製造業,25金屬製品製造業"
67000178,鴻利機械工業股份有限公司二廠,臺南市永康區三民里正北五路168號,67000,67000310,三民里,正北五路168號,29機械設備製造業
67000180,泓泰光學有限公司,臺南市永康區南灣里南興路101巷10號,67000,67000310,南灣里,南興路101巷10號,33其他製造業
67000181,巧弘偉企業股份有限公司,臺南市安南區安順里開安二街39號,67000,67000350,安順里,開安二街39號,08食品製造業
67000182,綠鎛電能科技股份有限公司,臺南市安定區中沙里中崙171之3號,67000,67000210,中沙里,中崙171之3號,31其他運輸工具及其零件製造業
67000183,瑋瑩實業有限公司,臺南市關廟區關廟里中山路2段265之8號,67000,67000290,關廟里,中山路2段265之8號,25金屬製品製造業
67000185,世洋綜合實業股份有限公司混凝土廠,臺南市新營區興安里工業街93號,67000,67000010,興安里,工業街93號,23非金屬礦物製品製造業
67000186,優傑電機有限公司,臺南市永康區蔦松里蔦松三街128號,67000,67000310,蔦松里,蔦松三街128號,28電力設備及配備製造業
67000187,塑城有限公司,臺南市永康區三民里和平東路117號,67000,67000310,三民里,和平東路117號,18化學材料及肥料製造業
67000188,笙寶實業股份有限公司第三廠,臺南市仁德區保安里開發四路3號,67000,67000270,保安里,開發四路3號,"29機械設備製造業,30汽車及其零件製造業"
67000189,金源裕實業有限公司二廠,臺南市安南區安順里開安路163號,67000,67000350,安順里,開安路163號,25金屬製品製造業
67000190,恒耀工業股份有限公司新田廠,臺南市仁德區新田里勝利一街15號,67000,67000270,新田里,勝利一街15號,25金屬製品製造業
67000191,晉鋒企業社,臺南市新營區嘉芳里五福路17號,67000,67000010,嘉芳里,五福路17號,25金屬製品製造業
67000193,慶洧興業有限公司,臺南市安南區新順里安和路二段318巷123號,67000,67000350,新順里,安和路二段318巷123號,15紙漿、紙及紙製品製造業
67000195,華雅應用材料股份有限公司,臺南市新市區永就里中山路208號,67000,67000200,永就里,中山路208號,22塑膠製品製造業
67000197,龍昱精密工業股份有限公司,臺南市永康區龍潭里中山北路164巷153號,67000,67000310,龍潭里,中山北路164巷153號,25金屬製品製造業
67000198,技恩有限公司,臺南市永康區尚頂里中正二街120號,67000,67000310,尚頂里,中正二街120號,33其他製造業
67000200,台灣碧士克股份有限公司,臺南市佳里區六安里六安117之39號,67000,67000120,六安里,六安117之39號,29機械設備製造業
67000201,德寶實業社,臺南市新營區中營里東山路19巷88號,67000,67000010,中營里,東山路19巷88號,22塑膠製品製造業
67000204,利達空調股份有限公司善化廠,臺南市善化區小新里成功路377號,67000,67000190,小新里,成功路377號,"25金屬製品製造業,28電力設備及配備製造業,29機械設備製造業"
67000205,宏和精密紡織股份有限公司,臺南市永康區東橋里中山南路473號A區,67000,67000310,東橋里,中山南路473號A區,11紡織業
67000206,長益塑膠工業股份有限公司,臺南市仁德區保安里開發六路2-1號,67000,67000270,保安里,開發六路2-1號,22塑膠製品製造業
67000208,格林實業廠永康廠,臺南市永康區北灣里信義二街43號1樓,67000,67000310,北灣里,信義二街43號1樓,28電力設備及配備製造業
67000209,盈綸工業有限公司永康廠,臺南市永康區?行里中正三街500號,67000,67000310,?行里,中正三街500號,29機械設備製造業
67000210,太子宮麵圈店,臺南市新營區太北里太子宮123之5號,67000,67000010,太北里,太子宮123之5號,08食品製造業
67000211,竑銘實業社,臺南市永康區正強里自強路255巷10號1樓,67000,67000310,正強里,自強路255巷10號1樓,25金屬製品製造業
67000212,台暉鋁業股份有限公司官田二廠,臺南市官田區二鎮里工業路5號,67000,67000100,二鎮里,工業路5號,24基本金屬製造業
67000215,瑩聯股份有限公司新樂廠,臺南市南區彰南里新樂路42-1號,67000,67000330,彰南里,新樂路42-1號,25金屬製品製造業
67000216,琪祐股份有限公司大社廠,臺南市新市區大社里大社1003號B棟,67000,67000200,大社里,大社1003號B棟,11紡織業
67000220,可成應材科技有限公司永康廠,臺南市永康區東橋里中正路269巷26號,67000,67000310,東橋里,中正路269巷26號,28電力設備及配備製造業
67000221,漢泰國際電子股份有限公司,臺南市仁德區一甲里忠義路134號B棟,67000,67000270,一甲里,忠義路134號B棟,25金屬製品製造業
67000223,泓羿食品有限公司,臺南市永康區蔦松里正北三路109、111號,67000,67000310,蔦松里,正北三路109、111號,08食品製造業
67000224,聯合再生能源股份有限公司台南廠,臺南市安南區?田里本田路2段518號,67000,67000350,?田里,本田路2段518號,26電子零組件製造業
67000225,裕大行,臺南市佳里區建南里仁愛路408號,67000,67000120,建南里,仁愛路408號,08食品製造業
67000227,川億壓鑄工業有限公司永康廠,臺南市永康區?行里中正北路318巷16弄46號,67000,67000310,?行里,中正北路318巷16弄46號,24基本金屬製造業
67000228,威爾宣國際事業有限公司,臺南市南區彰南里新愛路34號,67000,67000330,彰南里,新愛路34號,"19其他化學製品製造業,33其他製造業"
67000229,集客開發食品有限公司,臺南市安南區新順里永安路89巷11號,67000,67000350,新順里,永安路89巷11號,08食品製造業
67000231,信欣科技有限公司,臺南市永康區?行里鹽和街290號,67000,67000310,?行里,鹽和街290號,"30汽車及其零件製造業,31其他運輸工具及其零件製造業"
67000233,冠達工業,臺南市安南區安順里開安四街26號,67000,67000350,安順里,開安四街26號,22塑膠製品製造業
67000234,高傑工業股份有限公司,臺南市永康區?洲里正南二街75號,67000,67000310,?洲里,正南二街75號,25金屬製品製造業
67000236,固德強科技有限公司,臺南市永康區新樹里中山北路664號,67000,67000310,新樹里,中山北路664號,23非金屬礦物製品製造業
67000238,大舜鈑金股份有限公司二廠,臺南市永康區?洲里正南六街106巷2號,67000,67000310,?洲里,正南六街106巷2號,25金屬製品製造業
67000241,承育精密工業股份有限公司二廠,臺南市歸仁區歸仁里中山路一段40號,67000,67000280,歸仁里,中山路一段40號,"29機械設備製造業,30汽車及其零件製造業,31其他運輸工具及其零件製造業"
67000243,隆發五金有限公司,臺南市永康區東橋里中山南路365巷10號,67000,67000310,東橋里,中山南路365巷10號,25金屬製品製造業
67000244,中鋼焊材廠股份有限公司仁德廠,臺南市仁德區田厝里文華路2段358巷88號,67000,67000270,田厝里,文華路2段358巷88號,24基本金屬製造業
67000249,衡一生技有限公司,臺南市永康區東橋里中正路269巷38號,67000,67000310,東橋里,中正路269巷38號,08食品製造業
67000250,豐苗生物科技股份有限公司肥料廠,臺南市佳里區海澄里萊竿寮17號之26,67000,67000120,海澄里,萊竿寮17號之26,18化學材料及肥料製造業
67000253,昕祐股份有限公司,臺南市仁德區仁德里文華路三段478號,67000,67000270,仁德里,文華路三段478號,22塑膠製品製造業
67000254,耀鎂企業社,臺南市仁德區仁義里義林路256巷22弄17號,67000,67000270,仁義里,義林路256巷22弄17號,33其他製造業
67000255,冠昌不銹鋼實業社,臺南市麻豆區寮?里寮子?161之1號,67000,67000070,寮?里,寮子?161之1號,25金屬製品製造業
67000257,和昌精密股份有限公司安定廠,臺南市安定區安加里安定258之77號,67000,67000210,安加里,安定258之77號,25金屬製品製造業
67000258,恒耀食品股份有限公司仁德廠,臺南市仁德區太子里大發路177巷25號,67000,67000270,太子里,大發路177巷25號,08食品製造業
